EAR,MAR,TIME
0.22222728132372654,0.5694254176766073,15:53:36.800450
0.21122565427211354,0.636092084343274,15:53:37.063398
0.2046198383289982,0.6082762530298219,15:53:37.341412
0.20878224883416463,0.6055175020198813,15:53:34.564429
0.219061627141112,0.3699673171197595,15:53:35.101216
0.2203359812486237,0.5,15:53:35.428842
0.1905114206721782,0.36666666666666664,15:53:35.705706
0.20509253861225019,0.6055175020198813,15:53:35.977979
0.2076065722803802,0.4699673171197595,15:53:36.250939
0.22306205287130934,0.7401464457343166,15:53:36.531313
0.22222728132372654,0.5694254176766073,15:53:36.800450
0.21122565427211354,0.636092084343274,15:53:37.063398
0.2046198383289982,0.6082762530298219,15:53:37.341412
0.22852189621308433,0.5,15:53:37.622353
0.20878224883416463,0.6055175020198813,15:53:34.564429
0.219061627141112,0.3699673171197595,15:53:35.101216
0.2203359812486237,0.5,15:53:35.428842
0.1905114206721782,0.36666666666666664,15:53:35.705706
0.20509253861225019,0.6055175020198813,15:53:35.977979
0.2076065722803802,0.4699673171197595,15:53:36.250939
0.22306205287130934,0.7401464457343166,15:53:36.531313
0.22222728132372654,0.5694254176766073,15:53:36.800450
0.21122565427211354,0.636092084343274,15:53:37.063398
0.2046198383289982,0.6082762530298219,15:53:37.341412
0.22852189621308433,0.5,15:53:37.622353
0.2295104835037243,0.5033006504530928,15:53:37.890720
0.20878224883416463,0.6055175020198813,15:53:34.564429
0.219061627141112,0.3699673171197595,15:53:35.101216
0.2203359812486237,0.5,15:53:35.428842
0.1905114206721782,0.36666666666666664,15:53:35.705706
0.20509253861225019,0.6055175020198813,15:53:35.977979
0.2076065722803802,0.4699673171197595,15:53:36.250939
0.22306205287130934,0.7401464457343166,15:53:36.531313
0.22222728132372654,0.5694254176766073,15:53:36.800450
0.21122565427211354,0.636092084343274,15:53:37.063398
0.2046198383289982,0.6082762530298219,15:53:37.341412
0.22852189621308433,0.5,15:53:37.622353
0.2295104835037243,0.5033006504530928,15:53:37.890720
0.22138195273836508,0.6666666666666667,15:53:38.162034
0.20878224883416463,0.6055175020198813,15:53:34.564429
0.219061627141112,0.3699673171197595,15:53:35.101216
0.2203359812486237,0.5,15:53:35.428842
0.1905114206721782,0.36666666666666664,15:53:35.705706
0.20509253861225019,0.6055175020198813,15:53:35.977979
0.2076065722803802,0.4699673171197595,15:53:36.250939
0.22306205287130934,0.7401464457343166,15:53:36.531313
0.22222728132372654,0.5694254176766073,15:53:36.800450
0.21122565427211354,0.636092084343274,15:53:37.063398
0.2046198383289982,0.6082762530298219,15:53:37.341412
0.22852189621308433,0.5,15:53:37.622353
0.2295104835037243,0.5033006504530928,15:53:37.890720
0.22138195273836508,0.6666666666666667,15:53:38.162034
0.21220558442134235,0.5333333333333333,15:53:38.442859
0.20878224883416463,0.6055175020198813,15:53:34.564429
0.219061627141112,0.3699673171197595,15:53:35.101216
0.2203359812486237,0.5,15:53:35.428842
0.1905114206721782,0.36666666666666664,15:53:35.705706
0.20509253861225019,0.6055175020198813,15:53:35.977979
0.2076065722803802,0.4699673171197595,15:53:36.250939
0.22306205287130934,0.7401464457343166,15:53:36.531313
0.22222728132372654,0.5694254176766073,15:53:36.800450
0.21122565427211354,0.636092084343274,15:53:37.063398
0.2046198383289982,0.6082762530298219,15:53:37.341412
0.22852189621308433,0.5,15:53:37.622353
0.2295104835037243,0.5033006504530928,15:53:37.890720
0.22138195273836508,0.6666666666666667,15:53:38.162034
0.21220558442134235,0.5333333333333333,15:53:38.442859
0.19996921494603967,0.5066013009061856,15:53:38.723425
0.20878224883416463,0.6055175020198813,15:53:34.564429
0.219061627141112,0.3699673171197595,15:53:35.101216
0.2203359812486237,0.5,15:53:35.428842
0.1905114206721782,0.36666666666666664,15:53:35.705706
0.20509253861225019,0.6055175020198813,15:53:35.977979
0.2076065722803802,0.4699673171197595,15:53:36.250939
0.22306205287130934,0.7401464457343166,15:53:36.531313
0.22222728132372654,0.5694254176766073,15:53:36.800450
0.21122565427211354,0.636092084343274,15:53:37.063398
0.2046198383289982,0.6082762530298219,15:53:37.341412
0.22852189621308433,0.5,15:53:37.622353
0.2295104835037243,0.5033006504530928,15:53:37.890720
0.22138195273836508,0.6666666666666667,15:53:38.162034
0.21220558442134235,0.5333333333333333,15:53:38.442859
0.19996921494603967,0.5066013009061856,15:53:38.723425
0.22364007169497652,0.6717943447387899,15:53:38.997655
0.20878224883416463,0.6055175020198813,15:53:34.564429
0.219061627141112,0.3699673171197595,15:53:35.101216
0.2203359812486237,0.5,15:53:35.428842
0.1905114206721782,0.36666666666666664,15:53:35.705706
0.20509253861225019,0.6055175020198813,15:53:35.977979
0.2076065722803802,0.4699673171197595,15:53:36.250939
0.22306205287130934,0.7401464457343166,15:53:36.531313
0.22222728132372654,0.5694254176766073,15:53:36.800450
0.21122565427211354,0.636092084343274,15:53:37.063398
0.2046198383289982,0.6082762530298219,15:53:37.341412
0.22852189621308433,0.5,15:53:37.622353
0.2295104835037243,0.5033006504530928,15:53:37.890720
0.22138195273836508,0.6666666666666667,15:53:38.162034
0.21220558442134235,0.5333333333333333,15:53:38.442859
0.19996921494603967,0.5066013009061856,15:53:38.723425
0.22364007169497652,0.6717943447387899,15:53:38.997655
0.21204081119673207,0.5099019513592784,15:53:39.272964
0.20878224883416463,0.6055175020198813,15:53:34.564429
0.219061627141112,0.3699673171197595,15:53:35.101216
0.2203359812486237,0.5,15:53:35.428842
0.1905114206721782,0.36666666666666664,15:53:35.705706
0.20509253861225019,0.6055175020198813,15:53:35.977979
0.2076065722803802,0.4699673171197595,15:53:36.250939
0.22306205287130934,0.7401464457343166,15:53:36.531313
0.22222728132372654,0.5694254176766073,15:53:36.800450
0.21122565427211354,0.636092084343274,15:53:37.063398
0.2046198383289982,0.6082762530298219,15:53:37.341412
0.22852189621308433,0.5,15:53:37.622353
0.2295104835037243,0.5033006504530928,15:53:37.890720
0.22138195273836508,0.6666666666666667,15:53:38.162034
0.21220558442134235,0.5333333333333333,15:53:38.442859
0.19996921494603967,0.5066013009061856,15:53:38.723425
0.22364007169497652,0.6717943447387899,15:53:38.997655
0.21204081119673207,0.5099019513592784,15:53:39.272964
0.20459313095698578,0.6,15:53:39.542816
0.20878224883416463,0.6055175020198813,15:53:34.564429
0.219061627141112,0.3699673171197595,15:53:35.101216
0.2203359812486237,0.5,15:53:35.428842
0.1905114206721782,0.36666666666666664,15:53:35.705706
0.20509253861225019,0.6055175020198813,15:53:35.977979
0.2076065722803802,0.4699673171197595,15:53:36.250939
0.22306205287130934,0.7401464457343166,15:53:36.531313
0.22222728132372654,0.5694254176766073,15:53:36.800450
0.21122565427211354,0.636092084343274,15:53:37.063398
0.2046198383289982,0.6082762530298219,15:53:37.341412
0.22852189621308433,0.5,15:53:37.622353
0.2295104835037243,0.5033006504530928,15:53:37.890720
0.22138195273836508,0.6666666666666667,15:53:38.162034
0.21220558442134235,0.5333333333333333,15:53:38.442859
0.19996921494603967,0.5066013009061856,15:53:38.723425
0.22364007169497652,0.6717943447387899,15:53:38.997655
0.21204081119673207,0.5099019513592784,15:53:39.272964
0.20459313095698578,0.6,15:53:39.542816
0.22366426298937409,0.4,15:53:39.818335
0.20878224883416463,0.6055175020198813,15:53:34.564429
0.219061627141112,0.3699673171197595,15:53:35.101216
0.2203359812486237,0.5,15:53:35.428842
0.1905114206721782,0.36666666666666664,15:53:35.705706
0.20509253861225019,0.6055175020198813,15:53:35.977979
0.2076065722803802,0.4699673171197595,15:53:36.250939
0.22306205287130934,0.7401464457343166,15:53:36.531313
0.22222728132372654,0.5694254176766073,15:53:36.800450
0.21122565427211354,0.636092084343274,15:53:37.063398
0.2046198383289982,0.6082762530298219,15:53:37.341412
0.22852189621308433,0.5,15:53:37.622353
0.2295104835037243,0.5033006504530928,15:53:37.890720
0.22138195273836508,0.6666666666666667,15:53:38.162034
0.21220558442134235,0.5333333333333333,15:53:38.442859
0.19996921494603967,0.5066013009061856,15:53:38.723425
0.22364007169497652,0.6717943447387899,15:53:38.997655
0.21204081119673207,0.5099019513592784,15:53:39.272964
0.20459313095698578,0.6,15:53:39.542816
0.22366426298937409,0.4,15:53:39.818335
0.2111491439350876,0.5066013009061856,15:53:40.083595
0.20878224883416463,0.6055175020198813,15:53:34.564429
0.219061627141112,0.3699673171197595,15:53:35.101216
0.2203359812486237,0.5,15:53:35.428842
0.1905114206721782,0.36666666666666664,15:53:35.705706
0.20509253861225019,0.6055175020198813,15:53:35.977979
0.2076065722803802,0.4699673171197595,15:53:36.250939
0.22306205287130934,0.7401464457343166,15:53:36.531313
0.22222728132372654,0.5694254176766073,15:53:36.800450
0.21122565427211354,0.636092084343274,15:53:37.063398
0.2046198383289982,0.6082762530298219,15:53:37.341412
0.22852189621308433,0.5,15:53:37.622353
0.2295104835037243,0.5033006504530928,15:53:37.890720
0.22138195273836508,0.6666666666666667,15:53:38.162034
0.21220558442134235,0.5333333333333333,15:53:38.442859
0.19996921494603967,0.5066013009061856,15:53:38.723425
0.22364007169497652,0.6717943447387899,15:53:38.997655
0.21204081119673207,0.5099019513592784,15:53:39.272964
0.20459313095698578,0.6,15:53:39.542816
0.22366426298937409,0.4,15:53:39.818335
0.2111491439350876,0.5066013009061856,15:53:40.083595
0.21844221454231116,0.4740708379736815,15:53:40.894061
0.20878224883416463,0.6055175020198813,15:53:34.564429
0.219061627141112,0.3699673171197595,15:53:35.101216
0.2203359812486237,0.5,15:53:35.428842
0.1905114206721782,0.36666666666666664,15:53:35.705706
0.20509253861225019,0.6055175020198813,15:53:35.977979
0.2076065722803802,0.4699673171197595,15:53:36.250939
0.22306205287130934,0.7401464457343166,15:53:36.531313
0.22222728132372654,0.5694254176766073,15:53:36.800450
0.21122565427211354,0.636092084343274,15:53:37.063398
0.2046198383289982,0.6082762530298219,15:53:37.341412
0.22852189621308433,0.5,15:53:37.622353
0.2295104835037243,0.5033006504530928,15:53:37.890720
0.22138195273836508,0.6666666666666667,15:53:38.162034
0.21220558442134235,0.5333333333333333,15:53:38.442859
0.19996921494603967,0.5066013009061856,15:53:38.723425
0.22364007169497652,0.6717943447387899,15:53:38.997655
0.21204081119673207,0.5099019513592784,15:53:39.272964
0.20459313095698578,0.6,15:53:39.542816
0.22366426298937409,0.4,15:53:39.818335
0.2111491439350876,0.5066013009061856,15:53:40.083595
0.21844221454231116,0.4740708379736815,15:53:40.894061
0.20459901214096216,0.37617944285953475,15:53:41.472113
0.20878224883416463,0.6055175020198813,15:53:34.564429
0.219061627141112,0.3699673171197595,15:53:35.101216
0.2203359812486237,0.5,15:53:35.428842
0.1905114206721782,0.36666666666666664,15:53:35.705706
0.20509253861225019,0.6055175020198813,15:53:35.977979
0.2076065722803802,0.4699673171197595,15:53:36.250939
0.22306205287130934,0.7401464457343166,15:53:36.531313
0.22222728132372654,0.5694254176766073,15:53:36.800450
0.21122565427211354,0.636092084343274,15:53:37.063398
0.2046198383289982,0.6082762530298219,15:53:37.341412
0.22852189621308433,0.5,15:53:37.622353
0.2295104835037243,0.5033006504530928,15:53:37.890720
0.22138195273836508,0.6666666666666667,15:53:38.162034
0.21220558442134235,0.5333333333333333,15:53:38.442859
0.19996921494603967,0.5066013009061856,15:53:38.723425
0.22364007169497652,0.6717943447387899,15:53:38.997655
0.21204081119673207,0.5099019513592784,15:53:39.272964
0.20459313095698578,0.6,15:53:39.542816
0.22366426298937409,0.4,15:53:39.818335
0.2111491439350876,0.5066013009061856,15:53:40.083595
0.21844221454231116,0.4740708379736815,15:53:40.894061
0.20459901214096216,0.37617944285953475,15:53:41.472113
0.2356647533559415,0.6,15:53:42.030547
0.20878224883416463,0.6055175020198813,15:53:34.564429
0.219061627141112,0.3699673171197595,15:53:35.101216
0.2203359812486237,0.5,15:53:35.428842
0.1905114206721782,0.36666666666666664,15:53:35.705706
0.20509253861225019,0.6055175020198813,15:53:35.977979
0.2076065722803802,0.4699673171197595,15:53:36.250939
0.22306205287130934,0.7401464457343166,15:53:36.531313
0.22222728132372654,0.5694254176766073,15:53:36.800450
0.21122565427211354,0.636092084343274,15:53:37.063398
0.2046198383289982,0.6082762530298219,15:53:37.341412
0.22852189621308433,0.5,15:53:37.622353
0.2295104835037243,0.5033006504530928,15:53:37.890720
0.22138195273836508,0.6666666666666667,15:53:38.162034
0.21220558442134235,0.5333333333333333,15:53:38.442859
0.19996921494603967,0.5066013009061856,15:53:38.723425
0.22364007169497652,0.6717943447387899,15:53:38.997655
0.21204081119673207,0.5099019513592784,15:53:39.272964
0.20459313095698578,0.6,15:53:39.542816
0.22366426298937409,0.4,15:53:39.818335
0.2111491439350876,0.5066013009061856,15:53:40.083595
0.21844221454231116,0.4740708379736815,15:53:40.894061
0.20459901214096216,0.37617944285953475,15:53:41.472113
0.2356647533559415,0.6,15:53:42.030547
0.20878224883416463,0.6055175020198813,15:53:34.564429
0.219061627141112,0.3699673171197595,15:53:35.101216
0.2203359812486237,0.5,15:53:35.428842
0.1905114206721782,0.36666666666666664,15:53:35.705706
0.20509253861225019,0.6055175020198813,15:53:35.977979
0.2076065722803802,0.4699673171197595,15:53:36.250939
0.22306205287130934,0.7401464457343166,15:53:36.531313
0.22222728132372654,0.5694254176766073,15:53:36.800450
0.21122565427211354,0.636092084343274,15:53:37.063398
0.2046198383289982,0.6082762530298219,15:53:37.341412
0.22852189621308433,0.5,15:53:37.622353
0.2295104835037243,0.5033006504530928,15:53:37.890720
0.22138195273836508,0.6666666666666667,15:53:38.162034
0.21220558442134235,0.5333333333333333,15:53:38.442859
0.19996921494603967,0.5066013009061856,15:53:38.723425
0.22364007169497652,0.6717943447387899,15:53:38.997655
0.21204081119673207,0.5099019513592784,15:53:39.272964
0.20459313095698578,0.6,15:53:39.542816
0.22366426298937409,0.4,15:53:39.818335
0.2111491439350876,0.5066013009061856,15:53:40.083595
0.21844221454231116,0.4740708379736815,15:53:40.894061
0.20459901214096216,0.37617944285953475,15:53:41.472113
0.2356647533559415,0.6,15:53:42.030547
0.20878224883416463,0.6055175020198813,15:53:34.564429
0.219061627141112,0.3699673171197595,15:53:35.101216
0.2203359812486237,0.5,15:53:35.428842
0.1905114206721782,0.36666666666666664,15:53:35.705706
0.20509253861225019,0.6055175020198813,15:53:35.977979
0.2076065722803802,0.4699673171197595,15:53:36.250939
0.22306205287130934,0.7401464457343166,15:53:36.531313
0.22222728132372654,0.5694254176766073,15:53:36.800450
0.21122565427211354,0.636092084343274,15:53:37.063398
0.2046198383289982,0.6082762530298219,15:53:37.341412
0.22852189621308433,0.5,15:53:37.622353
0.2295104835037243,0.5033006504530928,15:53:37.890720
0.22138195273836508,0.6666666666666667,15:53:38.162034
0.21220558442134235,0.5333333333333333,15:53:38.442859
0.19996921494603967,0.5066013009061856,15:53:38.723425
0.22364007169497652,0.6717943447387899,15:53:38.997655
0.21204081119673207,0.5099019513592784,15:53:39.272964
0.20459313095698578,0.6,15:53:39.542816
0.22366426298937409,0.4,15:53:39.818335
0.2111491439350876,0.5066013009061856,15:53:40.083595
0.21844221454231116,0.4740708379736815,15:53:40.894061
0.20459901214096216,0.37617944285953475,15:53:41.472113
0.2356647533559415,0.6,15:53:42.030547
0.2846652028528992,0.5033006504530928,15:53:43.158175
0.20878224883416463,0.6055175020198813,15:53:34.564429
0.219061627141112,0.3699673171197595,15:53:35.101216
0.2203359812486237,0.5,15:53:35.428842
0.1905114206721782,0.36666666666666664,15:53:35.705706
0.20509253861225019,0.6055175020198813,15:53:35.977979
0.2076065722803802,0.4699673171197595,15:53:36.250939
0.22306205287130934,0.7401464457343166,15:53:36.531313
0.22222728132372654,0.5694254176766073,15:53:36.800450
0.21122565427211354,0.636092084343274,15:53:37.063398
0.2046198383289982,0.6082762530298219,15:53:37.341412
0.22852189621308433,0.5,15:53:37.622353
0.2295104835037243,0.5033006504530928,15:53:37.890720
0.22138195273836508,0.6666666666666667,15:53:38.162034
0.21220558442134235,0.5333333333333333,15:53:38.442859
0.19996921494603967,0.5066013009061856,15:53:38.723425
0.22364007169497652,0.6717943447387899,15:53:38.997655
0.21204081119673207,0.5099019513592784,15:53:39.272964
0.20459313095698578,0.6,15:53:39.542816
0.22366426298937409,0.4,15:53:39.818335
0.2111491439350876,0.5066013009061856,15:53:40.083595
0.21844221454231116,0.4740708379736815,15:53:40.894061
0.20459901214096216,0.37617944285953475,15:53:41.472113
0.2356647533559415,0.6,15:53:42.030547
0.2846652028528992,0.5033006504530928,15:53:43.158175
0.20309058663065505,0.7357022603955159,15:53:43.722935
0.20878224883416463,0.6055175020198813,15:53:34.564429
0.219061627141112,0.3699673171197595,15:53:35.101216
0.2203359812486237,0.5,15:53:35.428842
0.1905114206721782,0.36666666666666664,15:53:35.705706
0.20509253861225019,0.6055175020198813,15:53:35.977979
0.2076065722803802,0.4699673171197595,15:53:36.250939
0.22306205287130934,0.7401464457343166,15:53:36.531313
0.22222728132372654,0.5694254176766073,15:53:36.800450
0.21122565427211354,0.636092084343274,15:53:37.063398
0.2046198383289982,0.6082762530298219,15:53:37.341412
0.22852189621308433,0.5,15:53:37.622353
0.2295104835037243,0.5033006504530928,15:53:37.890720
0.22138195273836508,0.6666666666666667,15:53:38.162034
0.21220558442134235,0.5333333333333333,15:53:38.442859
0.19996921494603967,0.5066013009061856,15:53:38.723425
0.22364007169497652,0.6717943447387899,15:53:38.997655
0.21204081119673207,0.5099019513592784,15:53:39.272964
0.20459313095698578,0.6,15:53:39.542816
0.22366426298937409,0.4,15:53:39.818335
0.2111491439350876,0.5066013009061856,15:53:40.083595
0.21844221454231116,0.4740708379736815,15:53:40.894061
0.20459901214096216,0.37617944285953475,15:53:41.472113
0.2356647533559415,0.6,15:53:42.030547
0.2846652028528992,0.5033006504530928,15:53:43.158175
0.20309058663065505,0.7357022603955159,15:53:43.722935
0.20878224883416463,0.6055175020198813,15:53:34.564429
0.219061627141112,0.3699673171197595,15:53:35.101216
0.2203359812486237,0.5,15:53:35.428842
0.1905114206721782,0.36666666666666664,15:53:35.705706
0.20509253861225019,0.6055175020198813,15:53:35.977979
0.2076065722803802,0.4699673171197595,15:53:36.250939
0.22306205287130934,0.7401464457343166,15:53:36.531313
0.22222728132372654,0.5694254176766073,15:53:36.800450
0.21122565427211354,0.636092084343274,15:53:37.063398
0.2046198383289982,0.6082762530298219,15:53:37.341412
0.22852189621308433,0.5,15:53:37.622353
0.2295104835037243,0.5033006504530928,15:53:37.890720
0.22138195273836508,0.6666666666666667,15:53:38.162034
0.21220558442134235,0.5333333333333333,15:53:38.442859
0.19996921494603967,0.5066013009061856,15:53:38.723425
0.22364007169497652,0.6717943447387899,15:53:38.997655
0.21204081119673207,0.5099019513592784,15:53:39.272964
0.20459313095698578,0.6,15:53:39.542816
0.22366426298937409,0.4,15:53:39.818335
0.2111491439350876,0.5066013009061856,15:53:40.083595
0.21844221454231116,0.4740708379736815,15:53:40.894061
0.20459901214096216,0.37617944285953475,15:53:41.472113
0.2356647533559415,0.6,15:53:42.030547
0.2846652028528992,0.5033006504530928,15:53:43.158175
0.20309058663065505,0.7357022603955159,15:53:43.722935
0.20878224883416463,0.6055175020198813,15:53:34.564429
0.219061627141112,0.3699673171197595,15:53:35.101216
0.2203359812486237,0.5,15:53:35.428842
0.1905114206721782,0.36666666666666664,15:53:35.705706
0.20509253861225019,0.6055175020198813,15:53:35.977979
0.2076065722803802,0.4699673171197595,15:53:36.250939
0.22306205287130934,0.7401464457343166,15:53:36.531313
0.22222728132372654,0.5694254176766073,15:53:36.800450
0.21122565427211354,0.636092084343274,15:53:37.063398
0.2046198383289982,0.6082762530298219,15:53:37.341412
0.22852189621308433,0.5,15:53:37.622353
0.2295104835037243,0.5033006504530928,15:53:37.890720
0.22138195273836508,0.6666666666666667,15:53:38.162034
0.21220558442134235,0.5333333333333333,15:53:38.442859
0.19996921494603967,0.5066013009061856,15:53:38.723425
0.22364007169497652,0.6717943447387899,15:53:38.997655
0.21204081119673207,0.5099019513592784,15:53:39.272964
0.20459313095698578,0.6,15:53:39.542816
0.22366426298937409,0.4,15:53:39.818335
0.2111491439350876,0.5066013009061856,15:53:40.083595
0.21844221454231116,0.4740708379736815,15:53:40.894061
0.20459901214096216,0.37617944285953475,15:53:41.472113
0.2356647533559415,0.6,15:53:42.030547
0.2846652028528992,0.5033006504530928,15:53:43.158175
0.20309058663065505,0.7357022603955159,15:53:43.722935
0.20878224883416463,0.6055175020198813,15:53:34.564429
0.219061627141112,0.3699673171197595,15:53:35.101216
0.2203359812486237,0.5,15:53:35.428842
0.1905114206721782,0.36666666666666664,15:53:35.705706
0.20509253861225019,0.6055175020198813,15:53:35.977979
0.2076065722803802,0.4699673171197595,15:53:36.250939
0.22306205287130934,0.7401464457343166,15:53:36.531313
0.22222728132372654,0.5694254176766073,15:53:36.800450
0.21122565427211354,0.636092084343274,15:53:37.063398
0.2046198383289982,0.6082762530298219,15:53:37.341412
0.22852189621308433,0.5,15:53:37.622353
0.2295104835037243,0.5033006504530928,15:53:37.890720
0.22138195273836508,0.6666666666666667,15:53:38.162034
0.21220558442134235,0.5333333333333333,15:53:38.442859
0.19996921494603967,0.5066013009061856,15:53:38.723425
0.22364007169497652,0.6717943447387899,15:53:38.997655
0.21204081119673207,0.5099019513592784,15:53:39.272964
0.20459313095698578,0.6,15:53:39.542816
0.22366426298937409,0.4,15:53:39.818335
0.2111491439350876,0.5066013009061856,15:53:40.083595
0.21844221454231116,0.4740708379736815,15:53:40.894061
0.20459901214096216,0.37617944285953475,15:53:41.472113
0.2356647533559415,0.6,15:53:42.030547
0.2846652028528992,0.5033006504530928,15:53:43.158175
0.20309058663065505,0.7357022603955159,15:53:43.722935
0.20878224883416463,0.6055175020198813,15:53:34.564429
0.219061627141112,0.3699673171197595,15:53:35.101216
0.2203359812486237,0.5,15:53:35.428842
0.1905114206721782,0.36666666666666664,15:53:35.705706
0.20509253861225019,0.6055175020198813,15:53:35.977979
0.2076065722803802,0.4699673171197595,15:53:36.250939
0.22306205287130934,0.7401464457343166,15:53:36.531313
0.22222728132372654,0.5694254176766073,15:53:36.800450
0.21122565427211354,0.636092084343274,15:53:37.063398
0.2046198383289982,0.6082762530298219,15:53:37.341412
0.22852189621308433,0.5,15:53:37.622353
0.2295104835037243,0.5033006504530928,15:53:37.890720
0.22138195273836508,0.6666666666666667,15:53:38.162034
0.21220558442134235,0.5333333333333333,15:53:38.442859
0.19996921494603967,0.5066013009061856,15:53:38.723425
0.22364007169497652,0.6717943447387899,15:53:38.997655
0.21204081119673207,0.5099019513592784,15:53:39.272964
0.20459313095698578,0.6,15:53:39.542816
0.22366426298937409,0.4,15:53:39.818335
0.2111491439350876,0.5066013009061856,15:53:40.083595
0.21844221454231116,0.4740708379736815,15:53:40.894061
0.20459901214096216,0.37617944285953475,15:53:41.472113
0.2356647533559415,0.6,15:53:42.030547
0.2846652028528992,0.5033006504530928,15:53:43.158175
0.20309058663065505,0.7357022603955159,15:53:43.722935
0.20878224883416463,0.6055175020198813,15:53:34.564429
0.219061627141112,0.3699673171197595,15:53:35.101216
0.2203359812486237,0.5,15:53:35.428842
0.1905114206721782,0.36666666666666664,15:53:35.705706
0.20509253861225019,0.6055175020198813,15:53:35.977979
0.2076065722803802,0.4699673171197595,15:53:36.250939
0.22306205287130934,0.7401464457343166,15:53:36.531313
0.22222728132372654,0.5694254176766073,15:53:36.800450
0.21122565427211354,0.636092084343274,15:53:37.063398
0.2046198383289982,0.6082762530298219,15:53:37.341412
0.22852189621308433,0.5,15:53:37.622353
0.2295104835037243,0.5033006504530928,15:53:37.890720
0.22138195273836508,0.6666666666666667,15:53:38.162034
0.21220558442134235,0.5333333333333333,15:53:38.442859
0.19996921494603967,0.5066013009061856,15:53:38.723425
0.22364007169497652,0.6717943447387899,15:53:38.997655
0.21204081119673207,0.5099019513592784,15:53:39.272964
0.20459313095698578,0.6,15:53:39.542816
0.22366426298937409,0.4,15:53:39.818335
0.2111491439350876,0.5066013009061856,15:53:40.083595
0.21844221454231116,0.4740708379736815,15:53:40.894061
0.20459901214096216,0.37617944285953475,15:53:41.472113
0.2356647533559415,0.6,15:53:42.030547
0.2846652028528992,0.5033006504530928,15:53:43.158175
0.20309058663065505,0.7357022603955159,15:53:43.722935
0.20878224883416463,0.6055175020198813,15:53:34.564429
0.219061627141112,0.3699673171197595,15:53:35.101216
0.2203359812486237,0.5,15:53:35.428842
0.1905114206721782,0.36666666666666664,15:53:35.705706
0.20509253861225019,0.6055175020198813,15:53:35.977979
0.2076065722803802,0.4699673171197595,15:53:36.250939
0.22306205287130934,0.7401464457343166,15:53:36.531313
0.22222728132372654,0.5694254176766073,15:53:36.800450
0.21122565427211354,0.636092084343274,15:53:37.063398
0.2046198383289982,0.6082762530298219,15:53:37.341412
0.22852189621308433,0.5,15:53:37.622353
0.2295104835037243,0.5033006504530928,15:53:37.890720
0.22138195273836508,0.6666666666666667,15:53:38.162034
0.21220558442134235,0.5333333333333333,15:53:38.442859
0.19996921494603967,0.5066013009061856,15:53:38.723425
0.22364007169497652,0.6717943447387899,15:53:38.997655
